,episode_number,n,frequency,model,type,correct,pure_application
504,56,5,7257,no-four_alt.pt,generalize,True,True
505,56,5,7257,no-four_alt.pt,generalize,True,False
506,56,5,7257,no-four_alt.pt,generalize,True,False
507,56,5,7257,no-four_alt.pt,generalize,True,False
508,56,5,7257,no-four_alt.pt,generalize,True,False
509,56,5,7257,no-four_alt.pt,retrieval,True,False
510,56,5,7257,no-four_alt.pt,retrieval,True,False
511,56,5,7257,no-four_alt.pt,retrieval,True,False
512,56,5,7257,no-four_alt.pt,retrieval,True,False
513,57,5,7257,no-four_alt.pt,generalize,True,True
514,57,5,7257,no-four_alt.pt,generalize,True,False
515,57,5,7257,no-four_alt.pt,generalize,True,False
516,57,5,7257,no-four_alt.pt,generalize,True,False
517,57,5,7257,no-four_alt.pt,generalize,True,False
518,57,5,7257,no-four_alt.pt,retrieval,True,False
519,57,5,7257,no-four_alt.pt,retrieval,True,False
520,57,5,7257,no-four_alt.pt,retrieval,True,False
521,57,5,7257,no-four_alt.pt,retrieval,True,False
522,58,5,7257,no-four_alt.pt,generalize,True,True
523,58,5,7257,no-four_alt.pt,generalize,True,False
524,58,5,7257,no-four_alt.pt,generalize,True,False
525,58,5,7257,no-four_alt.pt,generalize,True,False
526,58,5,7257,no-four_alt.pt,generalize,True,False
527,58,5,7257,no-four_alt.pt,retrieval,True,False
528,58,5,7257,no-four_alt.pt,retrieval,True,False
529,58,5,7257,no-four_alt.pt,retrieval,True,False
530,58,5,7257,no-four_alt.pt,retrieval,True,False
531,59,5,7257,no-four_alt.pt,generalize,True,True
532,59,5,7257,no-four_alt.pt,generalize,True,False
533,59,5,7257,no-four_alt.pt,generalize,True,False
534,59,5,7257,no-four_alt.pt,generalize,True,False
535,59,5,7257,no-four_alt.pt,generalize,True,False
536,59,5,7257,no-four_alt.pt,retrieval,True,False
537,59,5,7257,no-four_alt.pt,retrieval,True,False
538,59,5,7257,no-four_alt.pt,retrieval,True,False
539,59,5,7257,no-four_alt.pt,retrieval,True,False
540,60,5,7257,no-four_alt.pt,generalize,True,True
541,60,5,7257,no-four_alt.pt,generalize,True,False
542,60,5,7257,no-four_alt.pt,generalize,True,False
543,60,5,7257,no-four_alt.pt,generalize,True,False
544,60,5,7257,no-four_alt.pt,generalize,True,False
545,60,5,7257,no-four_alt.pt,retrieval,True,False
546,60,5,7257,no-four_alt.pt,retrieval,True,False
547,60,5,7257,no-four_alt.pt,retrieval,True,False
548,60,5,7257,no-four_alt.pt,retrieval,True,False
549,61,5,7257,no-four_alt.pt,generalize,True,True
550,61,5,7257,no-four_alt.pt,generalize,True,False
551,61,5,7257,no-four_alt.pt,generalize,True,False
552,61,5,7257,no-four_alt.pt,generalize,True,False
553,61,5,7257,no-four_alt.pt,generalize,True,False
554,61,5,7257,no-four_alt.pt,retrieval,True,False
555,61,5,7257,no-four_alt.pt,retrieval,True,False
556,61,5,7257,no-four_alt.pt,retrieval,True,False
557,61,5,7257,no-four_alt.pt,retrieval,True,False
558,62,5,7257,no-four_alt.pt,generalize,True,True
559,62,5,7257,no-four_alt.pt,generalize,True,False
560,62,5,7257,no-four_alt.pt,generalize,True,False
561,62,5,7257,no-four_alt.pt,generalize,False,False
562,62,5,7257,no-four_alt.pt,generalize,True,False
563,62,5,7257,no-four_alt.pt,retrieval,True,False
564,62,5,7257,no-four_alt.pt,retrieval,True,False
565,62,5,7257,no-four_alt.pt,retrieval,True,False
566,62,5,7257,no-four_alt.pt,retrieval,True,False
567,63,5,7257,no-four_alt.pt,generalize,True,True
568,63,5,7257,no-four_alt.pt,generalize,True,False
569,63,5,7257,no-four_alt.pt,generalize,True,False
570,63,5,7257,no-four_alt.pt,generalize,True,False
571,63,5,7257,no-four_alt.pt,generalize,True,False
572,63,5,7257,no-four_alt.pt,retrieval,True,False
573,63,5,7257,no-four_alt.pt,retrieval,True,False
574,63,5,7257,no-four_alt.pt,retrieval,True,False
575,63,5,7257,no-four_alt.pt,retrieval,True,False
576,64,5,7257,no-four_alt.pt,generalize,True,True
577,64,5,7257,no-four_alt.pt,generalize,True,False
578,64,5,7257,no-four_alt.pt,generalize,True,False
579,64,5,7257,no-four_alt.pt,generalize,True,False
580,64,5,7257,no-four_alt.pt,generalize,True,False
581,64,5,7257,no-four_alt.pt,retrieval,True,False
582,64,5,7257,no-four_alt.pt,retrieval,True,False
583,64,5,7257,no-four_alt.pt,retrieval,True,False
584,64,5,7257,no-four_alt.pt,retrieval,True,False
585,65,5,7257,no-four_alt.pt,generalize,True,True
586,65,5,7257,no-four_alt.pt,generalize,True,False
587,65,5,7257,no-four_alt.pt,generalize,True,False
588,65,5,7257,no-four_alt.pt,generalize,False,False
589,65,5,7257,no-four_alt.pt,generalize,True,False
590,65,5,7257,no-four_alt.pt,retrieval,True,False
591,65,5,7257,no-four_alt.pt,retrieval,True,False
592,65,5,7257,no-four_alt.pt,retrieval,True,False
593,65,5,7257,no-four_alt.pt,retrieval,True,False
594,66,5,7257,no-four_alt.pt,generalize,True,True
595,66,5,7257,no-four_alt.pt,generalize,True,False
596,66,5,7257,no-four_alt.pt,generalize,True,False
597,66,5,7257,no-four_alt.pt,generalize,True,False
598,66,5,7257,no-four_alt.pt,generalize,True,False
599,66,5,7257,no-four_alt.pt,retrieval,True,False
600,66,5,7257,no-four_alt.pt,retrieval,True,False
601,66,5,7257,no-four_alt.pt,retrieval,True,False
602,66,5,7257,no-four_alt.pt,retrieval,True,False
603,67,5,7257,no-four_alt.pt,generalize,True,True
604,67,5,7257,no-four_alt.pt,generalize,True,False
605,67,5,7257,no-four_alt.pt,generalize,True,False
606,67,5,7257,no-four_alt.pt,generalize,False,False
607,67,5,7257,no-four_alt.pt,generalize,True,False
608,67,5,7257,no-four_alt.pt,retrieval,True,False
609,67,5,7257,no-four_alt.pt,retrieval,True,False
610,67,5,7257,no-four_alt.pt,retrieval,True,False
611,67,5,7257,no-four_alt.pt,retrieval,True,False
612,68,5,7257,no-four_alt.pt,generalize,True,True
613,68,5,7257,no-four_alt.pt,generalize,True,False
614,68,5,7257,no-four_alt.pt,generalize,True,False
615,68,5,7257,no-four_alt.pt,generalize,False,False
616,68,5,7257,no-four_alt.pt,generalize,True,False
617,68,5,7257,no-four_alt.pt,retrieval,True,False
618,68,5,7257,no-four_alt.pt,retrieval,True,False
619,68,5,7257,no-four_alt.pt,retrieval,True,False
620,68,5,7257,no-four_alt.pt,retrieval,True,False
621,69,5,7257,no-four_alt.pt,generalize,True,True
622,69,5,7257,no-four_alt.pt,generalize,True,False
623,69,5,7257,no-four_alt.pt,generalize,True,False
624,69,5,7257,no-four_alt.pt,generalize,True,False
625,69,5,7257,no-four_alt.pt,generalize,True,False
626,69,5,7257,no-four_alt.pt,retrieval,True,False
627,69,5,7257,no-four_alt.pt,retrieval,True,False
628,69,5,7257,no-four_alt.pt,retrieval,True,False
629,69,5,7257,no-four_alt.pt,retrieval,True,False
630,70,5,7257,no-four_alt.pt,generalize,True,True
631,70,5,7257,no-four_alt.pt,generalize,True,False
632,70,5,7257,no-four_alt.pt,generalize,True,False
633,70,5,7257,no-four_alt.pt,generalize,True,False
634,70,5,7257,no-four_alt.pt,generalize,True,False
635,70,5,7257,no-four_alt.pt,retrieval,True,False
636,70,5,7257,no-four_alt.pt,retrieval,True,False
637,70,5,7257,no-four_alt.pt,retrieval,True,False
638,70,5,7257,no-four_alt.pt,retrieval,True,False
639,71,5,7257,no-four_alt.pt,generalize,True,True
640,71,5,7257,no-four_alt.pt,generalize,True,False
641,71,5,7257,no-four_alt.pt,generalize,True,False
642,71,5,7257,no-four_alt.pt,generalize,True,False
643,71,5,7257,no-four_alt.pt,generalize,True,False
644,71,5,7257,no-four_alt.pt,retrieval,True,False
645,71,5,7257,no-four_alt.pt,retrieval,True,False
646,71,5,7257,no-four_alt.pt,retrieval,True,False
647,71,5,7257,no-four_alt.pt,retrieval,True,False
648,72,5,7257,no-four_alt.pt,generalize,True,True
649,72,5,7257,no-four_alt.pt,generalize,True,False
650,72,5,7257,no-four_alt.pt,generalize,True,False
651,72,5,7257,no-four_alt.pt,generalize,False,False
652,72,5,7257,no-four_alt.pt,generalize,True,False
653,72,5,7257,no-four_alt.pt,retrieval,True,False
654,72,5,7257,no-four_alt.pt,retrieval,True,False
655,72,5,7257,no-four_alt.pt,retrieval,True,False
656,72,5,7257,no-four_alt.pt,retrieval,True,False
657,73,5,7257,no-four_alt.pt,generalize,True,True
658,73,5,7257,no-four_alt.pt,generalize,True,False
659,73,5,7257,no-four_alt.pt,generalize,True,False
660,73,5,7257,no-four_alt.pt,generalize,True,False
661,73,5,7257,no-four_alt.pt,generalize,True,False
662,73,5,7257,no-four_alt.pt,retrieval,True,False
663,73,5,7257,no-four_alt.pt,retrieval,True,False
664,73,5,7257,no-four_alt.pt,retrieval,True,False
665,73,5,7257,no-four_alt.pt,retrieval,True,False
666,74,5,7257,no-four_alt.pt,generalize,True,True
667,74,5,7257,no-four_alt.pt,generalize,True,False
668,74,5,7257,no-four_alt.pt,generalize,True,False
669,74,5,7257,no-four_alt.pt,generalize,True,False
670,74,5,7257,no-four_alt.pt,generalize,True,False
671,74,5,7257,no-four_alt.pt,retrieval,True,False
672,74,5,7257,no-four_alt.pt,retrieval,True,False
673,74,5,7257,no-four_alt.pt,retrieval,True,False
674,74,5,7257,no-four_alt.pt,retrieval,True,False
675,75,5,7257,no-four_alt.pt,generalize,True,True
676,75,5,7257,no-four_alt.pt,generalize,True,False
677,75,5,7257,no-four_alt.pt,generalize,True,False
678,75,5,7257,no-four_alt.pt,generalize,False,False
679,75,5,7257,no-four_alt.pt,generalize,True,False
680,75,5,7257,no-four_alt.pt,retrieval,True,False
681,75,5,7257,no-four_alt.pt,retrieval,True,False
682,75,5,7257,no-four_alt.pt,retrieval,True,False
683,75,5,7257,no-four_alt.pt,retrieval,True,False
684,76,5,7257,no-four_alt.pt,generalize,True,True
685,76,5,7257,no-four_alt.pt,generalize,True,False
686,76,5,7257,no-four_alt.pt,generalize,True,False
687,76,5,7257,no-four_alt.pt,generalize,True,False
688,76,5,7257,no-four_alt.pt,generalize,True,False
689,76,5,7257,no-four_alt.pt,retrieval,True,False
690,76,5,7257,no-four_alt.pt,retrieval,True,False
691,76,5,7257,no-four_alt.pt,retrieval,True,False
692,76,5,7257,no-four_alt.pt,retrieval,True,False
693,77,5,7257,no-four_alt.pt,generalize,True,True
694,77,5,7257,no-four_alt.pt,generalize,True,False
695,77,5,7257,no-four_alt.pt,generalize,True,False
696,77,5,7257,no-four_alt.pt,generalize,False,False
697,77,5,7257,no-four_alt.pt,generalize,True,False
698,77,5,7257,no-four_alt.pt,retrieval,True,False
699,77,5,7257,no-four_alt.pt,retrieval,True,False
700,77,5,7257,no-four_alt.pt,retrieval,True,False
701,77,5,7257,no-four_alt.pt,retrieval,True,False
702,78,5,7257,no-four_alt.pt,generalize,True,True
703,78,5,7257,no-four_alt.pt,generalize,True,False
704,78,5,7257,no-four_alt.pt,generalize,True,False
705,78,5,7257,no-four_alt.pt,generalize,True,False
706,78,5,7257,no-four_alt.pt,generalize,True,False
707,78,5,7257,no-four_alt.pt,retrieval,True,False
708,78,5,7257,no-four_alt.pt,retrieval,True,False
709,78,5,7257,no-four_alt.pt,retrieval,True,False
710,78,5,7257,no-four_alt.pt,retrieval,True,False
711,79,5,7257,no-four_alt.pt,generalize,True,True
712,79,5,7257,no-four_alt.pt,generalize,True,False
713,79,5,7257,no-four_alt.pt,generalize,True,False
714,79,5,7257,no-four_alt.pt,generalize,True,False
715,79,5,7257,no-four_alt.pt,generalize,True,False
716,79,5,7257,no-four_alt.pt,retrieval,True,False
717,79,5,7257,no-four_alt.pt,retrieval,True,False
718,79,5,7257,no-four_alt.pt,retrieval,True,False
719,79,5,7257,no-four_alt.pt,retrieval,True,False
720,80,5,7257,no-four_alt.pt,generalize,True,True
721,80,5,7257,no-four_alt.pt,generalize,True,False
722,80,5,7257,no-four_alt.pt,generalize,True,False
723,80,5,7257,no-four_alt.pt,generalize,True,False
724,80,5,7257,no-four_alt.pt,generalize,True,False
725,80,5,7257,no-four_alt.pt,retrieval,True,False
726,80,5,7257,no-four_alt.pt,retrieval,True,False
727,80,5,7257,no-four_alt.pt,retrieval,True,False
728,80,5,7257,no-four_alt.pt,retrieval,True,False
729,81,5,7257,no-four_alt.pt,generalize,True,True
730,81,5,7257,no-four_alt.pt,generalize,True,False
731,81,5,7257,no-four_alt.pt,generalize,True,False
732,81,5,7257,no-four_alt.pt,generalize,True,False
733,81,5,7257,no-four_alt.pt,generalize,True,False
734,81,5,7257,no-four_alt.pt,retrieval,True,False
735,81,5,7257,no-four_alt.pt,retrieval,True,False
736,81,5,7257,no-four_alt.pt,retrieval,True,False
737,81,5,7257,no-four_alt.pt,retrieval,True,False
738,82,5,7257,no-four_alt.pt,generalize,True,True
739,82,5,7257,no-four_alt.pt,generalize,True,False
740,82,5,7257,no-four_alt.pt,generalize,True,False
741,82,5,7257,no-four_alt.pt,generalize,True,False
742,82,5,7257,no-four_alt.pt,generalize,True,False
743,82,5,7257,no-four_alt.pt,retrieval,True,False
744,82,5,7257,no-four_alt.pt,retrieval,True,False
745,82,5,7257,no-four_alt.pt,retrieval,True,False
746,82,5,7257,no-four_alt.pt,retrieval,True,False
747,83,5,7257,no-four_alt.pt,generalize,True,True
748,83,5,7257,no-four_alt.pt,generalize,True,False
749,83,5,7257,no-four_alt.pt,generalize,True,False
750,83,5,7257,no-four_alt.pt,generalize,False,False
751,83,5,7257,no-four_alt.pt,generalize,True,False
752,83,5,7257,no-four_alt.pt,retrieval,True,False
753,83,5,7257,no-four_alt.pt,retrieval,True,False
754,83,5,7257,no-four_alt.pt,retrieval,True,False
755,83,5,7257,no-four_alt.pt,retrieval,True,False
756,84,5,7257,no-four_alt.pt,generalize,True,True
757,84,5,7257,no-four_alt.pt,generalize,True,False
758,84,5,7257,no-four_alt.pt,generalize,True,False
759,84,5,7257,no-four_alt.pt,generalize,True,False
760,84,5,7257,no-four_alt.pt,generalize,True,False
761,84,5,7257,no-four_alt.pt,retrieval,True,False
762,84,5,7257,no-four_alt.pt,retrieval,True,False
763,84,5,7257,no-four_alt.pt,retrieval,True,False
764,84,5,7257,no-four_alt.pt,retrieval,True,False
765,85,5,7257,no-four_alt.pt,generalize,True,True
766,85,5,7257,no-four_alt.pt,generalize,True,False
767,85,5,7257,no-four_alt.pt,generalize,True,False
768,85,5,7257,no-four_alt.pt,generalize,True,False
769,85,5,7257,no-four_alt.pt,generalize,True,False
770,85,5,7257,no-four_alt.pt,retrieval,True,False
771,85,5,7257,no-four_alt.pt,retrieval,True,False
772,85,5,7257,no-four_alt.pt,retrieval,True,False
773,85,5,7257,no-four_alt.pt,retrieval,True,False
774,86,5,7257,no-four_alt.pt,generalize,True,True
775,86,5,7257,no-four_alt.pt,generalize,True,False
776,86,5,7257,no-four_alt.pt,generalize,True,False
777,86,5,7257,no-four_alt.pt,generalize,True,False
778,86,5,7257,no-four_alt.pt,generalize,True,False
779,86,5,7257,no-four_alt.pt,retrieval,True,False
780,86,5,7257,no-four_alt.pt,retrieval,True,False
781,86,5,7257,no-four_alt.pt,retrieval,True,False
782,86,5,7257,no-four_alt.pt,retrieval,True,False
783,87,5,7257,no-four_alt.pt,generalize,True,True
784,87,5,7257,no-four_alt.pt,generalize,True,False
785,87,5,7257,no-four_alt.pt,generalize,True,False
786,87,5,7257,no-four_alt.pt,generalize,True,False
787,87,5,7257,no-four_alt.pt,generalize,True,False
788,87,5,7257,no-four_alt.pt,retrieval,True,False
789,87,5,7257,no-four_alt.pt,retrieval,True,False
790,87,5,7257,no-four_alt.pt,retrieval,True,False
791,87,5,7257,no-four_alt.pt,retrieval,True,False
792,88,5,7257,no-four_alt.pt,generalize,True,True
793,88,5,7257,no-four_alt.pt,generalize,True,False
794,88,5,7257,no-four_alt.pt,generalize,True,False
795,88,5,7257,no-four_alt.pt,generalize,True,False
796,88,5,7257,no-four_alt.pt,generalize,True,False
797,88,5,7257,no-four_alt.pt,retrieval,True,False
798,88,5,7257,no-four_alt.pt,retrieval,True,False
799,88,5,7257,no-four_alt.pt,retrieval,True,False
800,88,5,7257,no-four_alt.pt,retrieval,True,False
801,89,5,7257,no-four_alt.pt,generalize,True,True
802,89,5,7257,no-four_alt.pt,generalize,True,False
803,89,5,7257,no-four_alt.pt,generalize,True,False
804,89,5,7257,no-four_alt.pt,generalize,False,False
805,89,5,7257,no-four_alt.pt,generalize,True,False
806,89,5,7257,no-four_alt.pt,retrieval,True,False
807,89,5,7257,no-four_alt.pt,retrieval,True,False
808,89,5,7257,no-four_alt.pt,retrieval,True,False
809,89,5,7257,no-four_alt.pt,retrieval,True,False
810,90,5,7257,no-four_alt.pt,generalize,True,True
811,90,5,7257,no-four_alt.pt,generalize,True,False
812,90,5,7257,no-four_alt.pt,generalize,True,False
813,90,5,7257,no-four_alt.pt,generalize,True,False
814,90,5,7257,no-four_alt.pt,generalize,True,False
815,90,5,7257,no-four_alt.pt,retrieval,True,False
816,90,5,7257,no-four_alt.pt,retrieval,True,False
817,90,5,7257,no-four_alt.pt,retrieval,True,False
818,90,5,7257,no-four_alt.pt,retrieval,True,False
819,91,5,7257,no-four_alt.pt,generalize,True,True
820,91,5,7257,no-four_alt.pt,generalize,True,False
821,91,5,7257,no-four_alt.pt,generalize,True,False
822,91,5,7257,no-four_alt.pt,generalize,True,False
823,91,5,7257,no-four_alt.pt,generalize,True,False
824,91,5,7257,no-four_alt.pt,retrieval,True,False
825,91,5,7257,no-four_alt.pt,retrieval,True,False
826,91,5,7257,no-four_alt.pt,retrieval,True,False
827,91,5,7257,no-four_alt.pt,retrieval,True,False
828,92,5,7257,no-four_alt.pt,generalize,True,True
829,92,5,7257,no-four_alt.pt,generalize,True,False
830,92,5,7257,no-four_alt.pt,generalize,True,False
831,92,5,7257,no-four_alt.pt,generalize,True,False
832,92,5,7257,no-four_alt.pt,generalize,True,False
833,92,5,7257,no-four_alt.pt,retrieval,True,False
834,92,5,7257,no-four_alt.pt,retrieval,True,False
835,92,5,7257,no-four_alt.pt,retrieval,True,False
836,92,5,7257,no-four_alt.pt,retrieval,True,False
837,93,5,7257,no-four_alt.pt,generalize,True,True
838,93,5,7257,no-four_alt.pt,generalize,True,False
839,93,5,7257,no-four_alt.pt,generalize,True,False
840,93,5,7257,no-four_alt.pt,generalize,False,False
841,93,5,7257,no-four_alt.pt,generalize,True,False
842,93,5,7257,no-four_alt.pt,retrieval,True,False
843,93,5,7257,no-four_alt.pt,retrieval,True,False
844,93,5,7257,no-four_alt.pt,retrieval,True,False
845,93,5,7257,no-four_alt.pt,retrieval,True,False
846,94,5,7257,no-four_alt.pt,generalize,True,True
847,94,5,7257,no-four_alt.pt,generalize,True,False
848,94,5,7257,no-four_alt.pt,generalize,True,False
849,94,5,7257,no-four_alt.pt,generalize,True,False
850,94,5,7257,no-four_alt.pt,generalize,True,False
851,94,5,7257,no-four_alt.pt,retrieval,True,False
852,94,5,7257,no-four_alt.pt,retrieval,True,False
853,94,5,7257,no-four_alt.pt,retrieval,True,False
854,94,5,7257,no-four_alt.pt,retrieval,True,False
855,95,5,7257,no-four_alt.pt,generalize,True,True
856,95,5,7257,no-four_alt.pt,generalize,True,False
857,95,5,7257,no-four_alt.pt,generalize,True,False
858,95,5,7257,no-four_alt.pt,generalize,True,False
859,95,5,7257,no-four_alt.pt,generalize,True,False
860,95,5,7257,no-four_alt.pt,retrieval,True,False
861,95,5,7257,no-four_alt.pt,retrieval,True,False
862,95,5,7257,no-four_alt.pt,retrieval,True,False
863,95,5,7257,no-four_alt.pt,retrieval,True,False
864,96,5,7257,no-four_alt.pt,generalize,True,True
865,96,5,7257,no-four_alt.pt,generalize,True,False
866,96,5,7257,no-four_alt.pt,generalize,True,False
867,96,5,7257,no-four_alt.pt,generalize,False,False
868,96,5,7257,no-four_alt.pt,generalize,True,False
869,96,5,7257,no-four_alt.pt,retrieval,True,False
870,96,5,7257,no-four_alt.pt,retrieval,True,False
871,96,5,7257,no-four_alt.pt,retrieval,True,False
872,96,5,7257,no-four_alt.pt,retrieval,True,False
873,97,5,7257,no-four_alt.pt,generalize,True,True
874,97,5,7257,no-four_alt.pt,generalize,True,False
875,97,5,7257,no-four_alt.pt,generalize,True,False
876,97,5,7257,no-four_alt.pt,generalize,False,False
877,97,5,7257,no-four_alt.pt,generalize,True,False
878,97,5,7257,no-four_alt.pt,retrieval,True,False
879,97,5,7257,no-four_alt.pt,retrieval,True,False
880,97,5,7257,no-four_alt.pt,retrieval,True,False
881,97,5,7257,no-four_alt.pt,retrieval,True,False
882,98,5,7257,no-four_alt.pt,generalize,True,True
883,98,5,7257,no-four_alt.pt,generalize,True,False
884,98,5,7257,no-four_alt.pt,generalize,True,False
885,98,5,7257,no-four_alt.pt,generalize,False,False
886,98,5,7257,no-four_alt.pt,generalize,True,False
887,98,5,7257,no-four_alt.pt,retrieval,True,False
888,98,5,7257,no-four_alt.pt,retrieval,True,False
889,98,5,7257,no-four_alt.pt,retrieval,True,False
890,98,5,7257,no-four_alt.pt,retrieval,True,False
